Date,Open,High,Low,Close,Volume
2023-01-03,88.42809118117661,88.80267600428584,87.27820396891559,88.24515533447266,2730000
2023-01-04,88.42807273659086,88.62842815473611,87.70503598411885,88.18415832519531,5895500
2023-01-05,87.6266490032058,88.06221243989617,86.90361874938945,87.82701110839844,3590200
2023-01-06,88.94204263639696,90.83238614812736,88.70684133083198,90.15290832519531,5815700
2023-01-09,90.59718483553846,90.9717696156091,89.09884571525583,89.11627197265625,4864200
2023-01-10,89.39502389289477,89.5692465735428,88.67198714048394,89.02043914794922,4275100
2023-01-11,89.13370616377584,89.69122686072718,87.99253202566777,88.90721130371094,4561600
2023-01-12,89.31662858622626,89.34276132650129,88.06220388366485,88.36710357666016,4109100
2023-01-13,88.27998361406132,88.73297325596965,88.16673952666915,88.59358978271484,2772100
2023-01-17,88.95946055263231,89.25564043899284,87.92281765803192,88.18415832519531,4283900
2023-01-18,87.9925199968804,88.34097204638351,85.93666021559915,86.46804809570312,4271700
2023-01-19,87.64405220227377,88.811358715309,87.32173295130774,88.14930725097656,4645400
2023-01-20,88.43680227008709,88.83752650316815,87.88799470139585,88.6981430053711,4806500
2023-01-23,88.85494322531272,89.2033953122932,87.95768358750327,88.11448669433594,4815900
2023-01-24,88.13190458686738,88.7678301316512,87.46113981561955,88.24515533447266,3604500
2023-01-25,89.29050668564253,90.64946251427864,89.09885770546651,90.0919418334961,12289900
2023-01-26,89.80447225276075,90.90209404829028,89.24695154783137,90.87596130371094,4156200
2023-01-27,90.86723066188624,90.98918787720073,90.21388558862868,90.38811492919922,4133400
2023-01-30,90.00482015350757,91.11114825835052,89.9438415437315,90.4490966796875,5358300
2023-01-31,90.78011115928891,90.83237663367983,89.99609581257934,90.80624389648438,3540400
2023-02-01,91.03274974992178,92.00841414943208,90.61460596551166,91.80805206298828,3791700
2023-02-02,91.11115343221665,91.27666965936648,89.56926184250916,90.17034149169922,4378700
2023-02-03,90.33584777772896,90.39682638874362,88.67199902223177,89.368896484375,3530500
2023-02-06,89.3340458929534,89.43857684357997,88.55874366034959,88.68940734863281,2888700
2023-02-07,87.92283139389687,89.16854302913941,87.63535794434007,89.02915954589844,3939200
2023-02-08,88.14061045621409,88.70684420908657,88.02736636410764,88.23643493652344,3875000
2023-02-09,89.19466424943622,89.93512063154094,88.32353753021432,88.87234497070312,4108300
2023-02-10,89.00302473363458,89.28178504746074,87.96638834737135,89.16854095458984,3692500
2023-02-13,89.54312366301477,90.41425045419557,89.34276157672839,90.34455871582031,3787900
2023-02-14,90.15292265682292,90.22261440516918,88.51520644771122,88.6023178100586,3251400
2023-02-15,88.39322650214706,88.39322650214706,87.34787048402755,88.07962036132812,3035600
2023-02-16,87.33917756686724,88.21030439417564,86.28511490336452,87.3740234375,2934300
2023-02-17,87.33918713270464,88.85494611730729,87.06913326726557,88.6981430053711,4433400
2023-02-21,88.41065730637565,88.4977686573735,86.82520679200282,87.09526062011719,3871000
2023-02-22,87.04298949540399,88.1754570099332,86.45062299715596,86.7555160522461,3518000
2023-02-23,86.87748824902256,87.09526997298904,86.14573820048639,86.964599609375,4327000
2023-02-24,86.1370054081214,86.42447881321662,84.87387435591883,85.87567138671875,3561600
2023-02-27,86.31123742023736,86.39834876341482,85.34428622477792,85.51850891113281,3862700
2023-02-28,85.10036661657776,85.40525962219328,84.09856961569615,84.76062774658203,4976500
2023-03-01,86.24155002127796,86.34608762604609,84.5602750934002,84.94357299804688,4220200
2023-03-02,84.67351839396038,85.99763479070938,84.63867917219781,85.68402862548828,3316400
2023-03-03,85.83212573115485,86.5377363386093,85.34429683179573,86.41577911376953,2465700
2023-03-06,86.19798626816329,87.208496453321,86.02376358266616,87.19978332519531,3524800
2023-03-07,87.01684827161766,87.19107095863652,85.71015818046773,86.4593276977539,3682900
2023-03-08,86.41576747976845,87.01684703996386,86.32865613749202,86.89488983154297,3533100
2023-03-09,87.40886345540639,87.57437968087191,86.13701907353153,86.20671081542969,3775300
2023-03-10,86.23284413289541,86.81650416747677,85.33558455001902,85.67532348632812,3970800
2023-03-13,85.54464730418428,86.92974234309098,84.74321226010376,84.82161712646484,7568800
2023-03-14,85.10037049761591,85.15263597348529,84.08114719497755,84.80418395996094,6141300
2023-03-15,83.6281700598223,83.98533522628097,82.58282059254245,83.78497314453125,7110400
2023-03-16,83.79369830411125,83.79369830411125,82.33891133581434,83.09679412841797,7200300
2023-03-17,82.95740986546214,83.17519157012755,81.40679854546147,82.57411193847656,18801400
2023-03-20,82.89642711638568,84.09857967351432,82.87900085902695,83.88951110839844,5109400
2023-03-21,84.45573737688082,84.82161567000026,83.04451626831225,83.36682891845703,4039600
2023-03-22,83.41980957541496,83.69349540813832,81.42458980968328,81.54818725585938,7748300
2023-03-23,81.46871412191331,81.66294057177272,79.64123020772932,79.69419860839844,5549100
2023-03-24,80.09148149801413,80.32984603562113,79.52646277463397,80.11796569824219,3897500
2023-03-27,80.92136837070431,82.10437440323263,80.80659450433134,81.75123596191406,6061600
2023-03-28,81.68942536723459,83.34034346751253,81.68942536723459,83.19026184082031,4558600
2023-03-29,83.71996936961527,84.19670520463146,83.28737162537264,83.62285614013672,4400100
2023-03-30,85.4679903363573,86.65983324017995,84.98243094549858,85.30025482177734,5053000
2023-03-31,85.75933208487028,85.95355854012972,85.36205559769755,85.8564453125,3887200
2023-04-03,85.82996457271203,86.88054949458909,85.80348037057311,86.4302978515625,2962800
2023-04-04,86.12129521642177,86.43911907979704,85.52978557674575,86.11246490478516,3064600
2023-04-05,86.15661222017444,87.38376971804297,86.13895833056455,87.17188262939453,4728000
2023-04-06,87.18072258525768,88.20482342033861,87.17189227169851,87.42791748046875,3469400
2023-04-10,87.04827374949116,87.30429889627707,86.60685247618181,87.02178955078125,3254500
2023-04-11,87.45439522067986,88.0194140066959,87.03063449894545,87.08360290527344,2894200
2023-04-12,86.93350932255495,87.85166640760283,86.48325772394735,87.21601867675781,2978000
2023-04-13,87.27781588868133,88.13417424827716,87.09241975962773,88.06354522705078,2978800
2023-04-14,88.21363385962873,88.3195773998922,87.36610574418518,87.82518768310547,2303900
2023-04-17,88.02823596037577,88.31957563862436,87.68392788082909,88.23129272460938,2844500
2023-04-18,88.15183267030547,89.46726626442982,88.06354975700835,89.45844268798828,3071900
2023-04-19,89.59969472254555,89.97931731477446,89.25538664303032,89.61735534667969,4048100
2023-04-20,85.1236897797801,87.2689977664087,84.71758295433685,85.37971496582031,9046400
2023-04-21,86.46560960682334,86.73928866759803,85.07071663054663,86.31552124023438,4927000
