Date,Open,High,Low,Close,Volume
2023-01-03,245.86402220679344,246.62905958358294,242.11351686506103,246.61038208007812,2743800
2023-01-04,248.40166595737168,248.68154376972964,245.2669205717548,246.66636657714844,2584100
2023-01-05,247.01155804450852,247.01155804450852,243.85813516527293,244.58584594726562,1945600
2023-01-06,246.07865082677617,251.79772602875414,245.73345862220012,251.40586853027344,2855400
2023-01-09,251.8349618932443,251.8536393949161,248.8867922810379,249.33462524414062,2654600
2023-01-10,249.08276321317328,251.06064253019278,249.06408570940226,250.8833770751953,1718400
2023-01-11,251.45246609820424,251.65771933264102,249.06408035483318,250.79006958007812,2391400
2023-01-12,251.43382163288783,251.82567907731223,248.34571278037296,248.81219482421875,1933000
2023-01-13,248.53230546506967,250.92069114109407,248.05648469142784,250.86471557617188,2168900
2023-01-17,251.91895203665206,256.92899309050756,251.91895203665206,255.73477172851562,3640200
2023-01-18,255.17499170193994,255.97732707217665,247.9071941997137,248.20574951171875,3276500
2023-01-19,248.84016522846397,251.0979506905832,245.86400771884442,245.91064453125,2845400
2023-01-20,246.7036598662343,250.64076902413498,245.21091179499112,250.57545471191406,2588600
2023-01-23,250.81810026427033,252.9919228651432,249.81051142311392,251.23794555664062,2434000
2023-01-24,243.70890453368682,252.04960659073484,243.70890453368682,251.4898223876953,2517100
2023-01-25,252.20816166607165,254.76450254981688,250.79940529711433,254.69918823242188,3097400
2023-01-26,254.69919468119673,256.33188182658904,253.48635276191277,256.30389404296875,2222500
2023-01-27,256.5651563642302,256.8543729900234,253.73827596207119,254.19541931152344,2203200
2023-01-30,253.45839330029415,254.29805537453217,251.9563061533485,252.73068237304688,2862400
2023-01-31,247.31941907358404,249.57720444219768,245.60276875983703,249.4745635986328,5477900
2023-02-01,249.12007221993406,250.4635428474519,245.83604872589362,248.42034912109375,3557700
2023-02-02,247.1328614513295,248.14978885160122,244.4552307052266,245.56546020507812,3735600
2023-02-03,245.0243720708259,247.44074573171267,243.83017913278525,246.51712036132812,3008500
2023-02-06,247.22615603009476,250.22099139112115,246.63838407191562,249.9597625732422,2863900
2023-02-07,247.25409590324415,249.8197467670318,245.95729081742942,249.4185791015625,2514000
2023-02-08,247.31944787892323,248.0658362360504,244.85643747991506,245.20162963867188,2801800
2023-02-09,246.01328116819968,246.25586092088255,242.74790714523107,243.1864013671875,3534600
2023-02-10,243.38233403319728,245.0803354853263,242.8412273965275,244.8284454345703,3049900
2023-02-13,246.02264649434468,248.90550216940943,245.3695602304845,248.3550567626953,2418300
2023-02-14,248.77490588695736,249.58658021043195,246.8530018535919,248.73757934570312,2202100
2023-02-15,248.42033515484843,249.73581792332817,247.3754199414812,248.69090270996094,1862000
2023-02-16,247.3007933264688,249.7638036704956,245.6307796659686,248.00982666015625,2785400
2023-02-17,248.44833604011035,251.90031470441158,247.54335969655932,251.89097595214844,3055600
2023-02-21,251.2378828116187,252.12418152599597,249.6704816575443,250.54747009277344,2824300
2023-02-22,250.22094804339233,252.34810475527587,249.71713952768806,250.63145446777344,2192000
2023-02-23,249.75450344858078,249.9130914029511,246.26519831896786,248.8961639404297,4217000
2023-02-24,248.08445670428117,248.42964882329346,244.66980510206517,246.00393676757812,2645300
