Date,Open,High,Low,Close,Volume
2023-01-03,42.17579611950914,42.440379597634994,42.01870253772633,42.38249969482422,15603800
2023-01-04,41.58049038282865,41.86160736070637,40.94384301663362,41.44820022583008,21808400
2023-01-05,41.11747376265258,41.33244724170138,40.44775306044908,41.05959701538086,20057400
2023-01-06,41.32418263649182,42.6636210587662,40.97692210829151,42.10138702392578,29635900
2023-01-09,41.38204812416005,41.555678340986155,39.94339325039276,40.00953674316406,30839100
2023-01-10,39.97646832009543,40.07568830248341,39.174460630425635,39.372894287109375,29212000
2023-01-11,39.43904152026317,39.47211484821072,38.74451740359521,39.232337951660156,23022200
2023-01-12,39.083510447735364,39.455577495535536,38.513009743805824,39.44730758666992,23345300
2023-01-13,39.27368839383303,39.8193858327223,39.26542163668868,39.563072204589844,18737500
2023-01-17,38.47993939233608,38.645302887929894,37.79368198953795,38.099605560302734,29391400
2023-01-18,37.66138550725915,37.90942913202453,37.18183491991885,37.20663833618164,33835000
2023-01-19,36.975131273233366,37.4298784430764,36.908984624651055,37.17356491088867,26614900
2023-01-20,37.438145245739875,37.562168634969844,36.98339807530635,37.29758834838867,25197600
2023-01-23,37.23971161003925,37.471218572300074,37.05781148023671,37.190101623535156,19398600
2023-01-24,37.14049194800292,37.16529851848557,36.50384779645511,36.966861724853516,18853100
2023-01-25,37.23144541016282,37.29759206542312,36.86764826836956,37.26451873779297,20828000
2023-01-26,36.880693268381116,36.96413247624779,36.388394302763515,36.92241287231445,38465500
2023-01-27,36.89738382094048,36.99751151261007,36.53024364648214,36.53858947753906,23798600
2023-01-30,36.5385878727311,36.83062828685817,36.21317050184614,36.33832931518555,24402200
2023-01-31,35.87940727758894,36.94744442915194,35.62908646806658,36.84731674194336,49722500
2023-02-01,36.63871630213033,36.86400599030671,36.22151388321151,36.68878173828125,24482300
2023-02-02,36.40508235791156,37.09763668756243,36.29660884254394,36.99750900268555,35279200
2023-02-03,37.014198680459415,37.03922980673958,36.613684744967735,36.763877868652344,23742000
2023-02-06,36.872347947575165,36.96413298729855,36.48852249327904,36.513553619384766,18071200
2023-02-07,36.56362065179108,36.63037456832471,36.08801013699568,36.371707916259766,22999500
2023-02-08,36.33832636796111,36.79724834565492,36.32163789093568,36.697120666503906,19362300
2023-02-09,36.81393975175339,36.98916718296142,36.07966580222196,36.16310501098633,20809200
2023-02-10,36.29661087454715,36.697124819478475,36.096352310580535,36.613685607910156,18619600
2023-02-13,36.44680438741659,36.72215633490706,36.304953906647256,36.70547103881836,17878000
2023-02-14,36.78890387043493,36.88068889801278,36.36335886793923,36.48017501831055,17506900
2023-02-15,36.229854917315684,36.388393866564364,35.97119146622862,36.14641571044922,18994700
2023-02-16,36.00457005032606,36.02960117691758,35.68749532049208,35.83768844604492,17832000
2023-02-17,35.78761721443399,36.18813109004863,35.5289537935378,36.05462646484375,18293400
2023-02-21,35.720866753383525,35.82099442726579,35.562327821485134,35.62908172607422,17356600
2023-02-22,35.64577740619724,35.78762470761419,35.30367153354234,35.36207962036133,17394200
2023-02-23,35.28697977073014,35.67080521497082,35.22857168934576,35.29532241821289,21104300
2023-02-24,35.07003523522575,35.08672371438027,34.63614432621416,34.836402893066406,16806100
2023-02-27,34.57773417735651,34.819712336154794,33.98530752623112,34.02702713012695,26370300
2023-02-28,33.79339855208872,33.968622817697565,33.45129266937531,33.851806640625,31086900
2023-03-01,33.84346098703051,34.010339406315204,33.493009303928666,33.52638626098633,21104400
2023-03-02,33.426259490296395,34.02702881881514,33.217658277463045,33.893524169921875,19110600
2023-03-03,34.1354996601137,34.36078933424225,33.99365237436702,34.335758209228516,20922000
2023-03-06,34.28569113127858,34.42753841021988,34.060401467958734,34.3023796081543,19434800
2023-03-07,34.260657803364055,34.31906587717071,33.4596268798704,33.65988540649414,23205800
2023-03-08,33.64319994936822,33.85180114110934,33.30109412223284,33.476318359375,16756100
2023-03-09,33.71830252473563,33.85180718396167,32.80045839043188,32.92561721801758,18585100
2023-03-10,32.78375975155636,33.31777822298595,32.7336943262344,32.8671989440918,26328100
2023-03-13,32.75872421116136,33.80172999349967,32.75872421116136,33.259368896484375,35299400
2023-03-14,33.417910116887455,33.50135250297676,32.97567661111965,33.29275131225586,24583600
2023-03-15,33.17593424587533,33.81842633929744,32.92561343645157,33.609825134277344,25498400
2023-03-16,33.42626159625695,33.785055959575644,33.14256380160966,33.6849250793457,21095900
2023-03-17,33.901869604005604,34.035374251335845,33.36785101468463,33.459632873535156,57457800
2023-03-20,33.49301008503381,34.093782594075385,33.32612847885538,34.05206298828125,20825400
2023-03-21,34.09377671902289,34.13549631762789,33.634854768365244,33.92689514160156,19982000
2023-03-22,33.960278128426815,34.085436946482524,33.367851447158166,33.38453674316406,15444200
2023-03-23,33.518040430221006,33.793395551444014,33.376193137228654,33.52638626098633,16958100
2023-03-24,33.451293539217865,33.760022469937894,33.26772343732922,33.70161437988281,17218100
2023-03-27,33.82677416559841,33.89352489998189,33.35116364473397,33.55976486206055,20262800
2023-03-28,33.54307167667714,33.6265108787006,33.259373933595235,33.36784744262695,13537500
2023-03-29,33.509696531744375,33.601481568726264,33.36784924404632,33.58479309082031,14429500
2023-03-30,33.72664159628086,33.785052862561585,33.584794303461145,33.693267822265625,12634500
2023-03-31,33.83511522314406,34.0687507400077,33.609825537062235,34.04371643066406,23393600
2023-04-03,33.95193268890775,34.60277064570924,33.91855891350922,34.50263977050781,20817200
2023-04-04,34.57774304183575,34.65283962130099,34.01034737098784,34.127166748046875,19514500
2023-04-05,34.452577468486524,35.22857424371875,34.352446593422926,34.66952133178711,29697600
2023-04-06,34.986594314595784,35.12844160598203,34.519326470084685,34.62779998779297,25931800
2023-04-10,34.335756678794894,34.82805560779905,34.31072237189535,34.81970977783203,15137300
2023-04-11,34.87812032700001,35.03665927759204,34.79468111942654,34.86977767944336,15304100
2023-04-12,34.736276122808,34.869780776584506,34.43588985606036,34.51932907104492,17035100
2023-04-13,34.65283019502644,34.79468066565348,34.46091747370889,34.60276794433594,22880900
2023-04-14,34.636142280301954,34.803023878987695,34.152189145415235,34.36913299560547,20627500
2023-04-17,34.310724818318214,34.444229460296036,34.177220176340384,34.36079025268555,17608600
2023-04-18,34.44422863882508,34.48595142463701,33.81842504766619,33.835113525390625,18541500
2023-04-19,33.73498994576251,33.84346347266585,33.54307720308862,33.576454162597656,17214300
2023-04-20,33.44294970979546,33.53473157449724,33.20097152639475,33.251033782958984,20131600
2023-04-21,33.451290613535086,33.62651486837505,33.30109748567172,33.55141830444336,19227100
2023-04-24,33.53472637089488,33.5430722010286,33.13421246551861,33.30109405517578,17633700
2023-04-25,33.16759483203112,33.30944213743402,32.77542350979612,32.81714630126953,24492400
2023-04-26,32.675288596275166,32.70031971922922,32.041142411761754,32.233055114746094,22401400
2023-04-27,32.224713489468435,32.39994092201301,31.966050030524862,32.32484436035156,22434000
2023-04-28,32.29146500365875,32.466689240179775,32.22471109469746,32.45000076293945,21015300
2023-05-01,32.541790053300694,32.97568096930494,32.42497388033839,32.71701431274414,23917800
2023-05-02,32.78376682610509,33.47632118600173,32.23305976072876,32.591854095458984,38834100
2023-05-03,32.70867029741575,32.867206070809445,32.00777010593535,32.08286666870117,27721900
2023-05-04,31.849228467574218,32.06617548974093,31.72406966217181,31.899293899536133,23675100
2023-05-05,32.02445641979107,32.124584102376204,31.78247826912551,32.116241455078125,19225100
2023-05-08,32.14961754720786,32.31649915222645,31.999424420991325,32.26643371582031,20101700
2023-05-09,32.1078987121582,32.26643449007903,32.032802147247935,32.1078987121582,15987900
2023-05-10,32.26643151600382,32.308154301665354,31.77413574841496,31.95770263671875,15858200
2023-05-11,31.713111038899143,31.755285304777658,31.384172356693174,31.696245193481445,28566400
2023-05-12,31.721541416620266,31.814319636787594,31.401035715345174,31.502246856689453,16541300
2023-05-15,31.460079268054464,31.510686453001856,31.21548270030886,31.341999053955078,16650400
2023-05-16,31.22391694347782,31.409473392904,31.063665693710696,31.21548080444336,25451700
2023-05-17,31.19017656707323,31.249216666268335,30.79376171466829,30.996187210083008,23206400
2023-05-18,30.962448674447035,31.021488772847324,30.506993728978465,30.76845932006836,27772400
2023-05-19,30.911842762809925,31.755276363787615,30.802195493798546,31.01305389404297,33068300
2023-05-22,31.088963070707095,32.784263194299065,30.996184859737273,32.68305206298828,85718600
2023-05-23,32.514369125977936,33.855428863844374,32.050481225414735,33.433712005615234,75379500
2023-05-24,33.82168570581365,33.85542382163388,32.556535319549646,32.58184051513672,39326400
2023-05-25,32.480632674103234,32.480632674103234,31.75528234333124,31.907100677490234,30266600
2023-05-26,32.084217116663496,32.42158864933561,31.679369346990512,31.713104248046875,20234600
2023-05-30,31.51068453920722,31.51068453920722,31.139571640354863,31.21548080444336,24371100
2023-05-31,31.29139155409371,32.236039692271,31.09740217324779,32.067352294921875,46166300
2023-06-01,32.15169438487419,32.22760355280907,31.797453746141077,32.067352294921875,20256100
2023-06-02,32.26134012222147,32.60714782228476,32.185430957941996,32.35411834716797,22736400
2023-06-05,32.455327522901946,32.91078248092163,32.44689460180268,32.59871292114258,18392200
2023-06-06,32.733661699923154,32.77583273968819,32.29507580798976,32.362548828125,19508200
2023-06-07,32.345681047511135,32.94452141864846,32.16012782172034,32.8011360168457,25295100
2023-06-08,32.9276547001977,33.05416783349132,32.666189076813104,32.969825744628906,17347600
2023-06-09,33.130080444595976,33.39154609516213,32.78427269639934,32.86861801147461,19775100
2023-06-12,32.90234504658982,33.79638586777664,32.88547920505552,33.65300369262695,28334600
2023-06-13,33.45901563502351,34.04941990910423,33.27346239612831,33.9735107421875,26533800
2023-06-14,34.00724732614497,34.02411638663488,33.163813606315095,33.19755172729492,22056400
2023-06-15,33.23971789175939,33.59396167517253,33.1300706233882,33.526485443115234,19905900
2023-06-16,33.61926884902446,34.04098571222357,33.61083270999165,33.78795623779297,60338600
2023-06-20,33.4927527158517,33.62770198423492,33.17225021434428,33.18068313598633,26881200
2023-06-21,33.062603608440156,33.09634173059105,32.69149069966913,32.809574127197266,17982900
2023-06-22,32.84330759374671,32.88548185331079,32.39628875587705,32.66618728637695,18039800
2023-06-23,32.649312577311996,32.78426181921408,32.28663588642943,32.303504943847656,23492200
2023-06-26,31.223914626444248,31.249216606781385,30.498561160634775,31.114267349243164,56135500
2023-06-27,31.173306576793525,31.207044694595865,30.599771443929757,30.717851638793945,32414900
2023-06-28,30.785326077244623,30.819064193077434,30.38891125981863,30.608205795288086,30062000
2023-06-29,30.355180610873603,30.549169977903258,30.161188026399685,30.464824676513672,26284900
2023-06-30,30.54073417062723,30.99618915074315,30.481694067735642,30.937149047851562,30867900
2023-07-03,30.785327920314568,30.98775340998652,30.658811587089097,30.91184425354004,14115800
2023-07-05,30.85280508536652,31.223914740592303,30.692550629461213,30.751590728759766,26829400
2023-07-06,30.53230114997743,30.591341252677307,30.043108050527835,30.051544189453125,30177300
2023-07-07,29.958762590333436,30.169620995487154,29.815377201758064,29.967195510864258,22903300
2023-07-10,30.000935541399716,30.37204519986062,29.97563356074951,30.093713760375977,17777500
2023-07-11,30.059976018784464,30.397350779764103,30.043106958991064,30.380481719970703,17731300
2023-07-12,30.532301047863708,30.574472090016254,30.29613742040975,30.355180740356445,17229700
2023-07-13,30.37205035979292,30.667254126455617,30.296141187501902,30.41422462463379,16664400
2023-07-14,30.61663962383411,30.776894070072355,30.372043102955463,30.633508682250977,17915100
2023-07-17,30.46482817812888,30.46482817812888,30.178060555331854,30.24553680419922,20557300
2023-07-18,30.296140173728702,30.768464254117244,30.2624052674074,30.566041946411133,22808300
2023-07-19,30.65038005643835,30.954016695995147,30.540732777166365,30.734722137451172,18589700
2023-07-20,30.700984362565503,31.266083330847508,30.66724624633987,31.01305389404297,22358400
2023-07-21,31.038358114698756,31.56972222258468,31.038358114698756,31.54442024230957,24149700
2023-07-24,31.552857311553794,31.881795968152627,31.519119188455324,31.63719940185547,19414700
2023-07-25,31.54442370261569,31.814322246637353,31.249219958098937,31.25765609741211,21771000
2023-07-26,31.097401025204555,31.50224883342972,31.00462279921547,31.38416862487793,20983700
2023-07-27,31.426804955166578,31.563257715158088,30.855410039355384,30.872467041015625,25346300
2023-07-28,31.000392029192618,31.08567704397447,30.71895961363917,30.761600494384766,24054100
2023-07-31,30.85541724125106,30.86394411742621,30.633679421203002,30.75307846069336,40265200
2023-08-01,30.59956743662683,31.486508921392456,30.164621943431847,30.36930274963379,40931600
2023-08-02,30.386352975120435,30.6080874835181,30.087860334892813,30.147558212280273,34301600
2023-08-03,30.002581273534037,30.087863033654035,29.780843491957057,29.849071502685547,25676500
2023-08-04,29.806427230862603,30.139030612089517,29.55910560005122,29.866125106811523,25746500
2023-08-07,29.857596956308043,30.5739747684081,29.763788325957115,30.42899513244629,31069100
2023-08-08,31.017452045426143,31.017452045426143,30.181678339114416,30.394886016845703,25225500
2023-08-09,30.360773669756657,30.75307829076057,30.284018771439715,30.565454483032227,17210500
2023-08-10,30.548391728488312,30.778656380104923,30.360767956069473,30.463109970092773,18955200
2023-08-11,30.377822894313226,30.940690920033795,30.352239019191032,30.736013412475586,16609400
2023-08-14,30.548392837366134,31.136844799552915,30.548392837366134,30.761600494384766,20295500
2023-08-15,30.599559522737916,30.62514339691232,30.15608726840372,30.181671142578125,20484300
2023-08-16,29.968466046414743,30.403411463850468,29.840543411449897,30.2584285736084,22215600
2023-08-17,30.360770757503346,31.315943456779443,30.352243882193225,31.1368465423584,31113600
2023-08-18,31.085678754202124,31.426809072225357,30.974809855531422,31.264772415161133,24145100
2023-08-21,31.30741437878275,31.716772726513543,31.247716489736025,31.563262939453125,28496500
2023-08-22,31.56326120538387,31.68266023020855,30.46311212961377,31.41828155517578,18524100
2023-08-23,31.63148986567197,31.665603873461546,31.179490648978035,31.264772415161133,19370900
2023-08-24,31.111265412879984,31.24771820293814,30.7530780589615,30.838359832763672,19380800
2023-08-25,30.821302997561613,31.290359262646284,30.667793201237007,31.025983810424805,16421300
2023-08-28,31.07714544150954,31.14537345009819,30.72748503071897,30.88099479675293,15101900
2023-08-29,30.923640724215645,31.503565878738478,30.701906166682107,30.829832077026367,21076500
2023-08-30,30.85541832025074,30.91511621543794,30.54839871455013,30.616626739501953,16833000
2023-08-31,30.65072637501539,30.693370501779643,30.173143386840817,30.17314338684082,27919500
2023-09-01,30.394882646103067,30.753073196680194,30.360768640659412,30.514278411865234,17522500
2023-09-05,30.66778337506307,30.949218995914606,30.147556260124244,30.17314338684082,25856100
2023-09-06,30.07080340421671,30.087860405408865,29.217972864351015,29.311784744262695,35370200
2023-09-07,29.397074855447805,29.542054510823416,29.030357399356575,29.235034942626953,26777700
2023-09-08,29.19239467090309,29.3288474537077,29.03888488358654,29.20945167541504,19467700
2023-09-11,29.20092013287264,29.252087884939815,28.60393808352888,28.945068359375,27574400
2023-09-12,28.970660513934593,29.175338064287434,28.783036715035312,29.124170303344727,17987200
2023-09-13,29.175330190073158,29.52499055973851,28.996236568527767,29.064464569091797,23853300
2023-09-14,29.200925198049795,29.320320977970788,28.979187389661373,29.124170303344727,23759900
2023-09-15,29.047415659599938,29.354431987781727,28.834207978387262,29.05594253540039,58063800
2023-09-18,29.098580654428986,29.098580654428986,28.518655556403765,28.68922233581543,25421900
2023-09-19,28.61246720527223,29.004768517291048,28.586883327229046,28.987714767456055,30323300
